date,AMNSIL,Andhra Pradesh,Arunachal Pradesh,Assam,BALCO,Bihar,Chandigarh,Chhattisgarh,DNHDDPDCL,DVC,Delhi,Goa,Gujarat,HP,Haryana,J&K(UT) & Ladakh(UT),Jharkhand,Karnataka,Kerala,MP,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,all_india_h8
01/01/23,17.1,190.77,2.6,24.46,12.3,91.31,4.11,99.8,24.7,71.25,73.65,12.1,356.9,34.01,125.19,62.99,28.52,214.58,68.97,310.2,506.8,3.4,7.16,2.12,2.04,89.5,7.77,139.98,304.91,1.61,269.01,222.26,3.65,332.69,41.32,111.9
02/01/23,16.3,195.57,2.5,24.53,12.3,88.96,4.79,100.9,25.2,70.27,78.15,12.5,376.7,34.18,139.22,61.67,27.21,225.3,75.19,312.4,532.5,3.12,7.07,1.95,1.85,93.71,8.18,141.19,299.36,1.97,298.36,229.22,3.56,340.87,42.47,120.64
03/01/23,16.8,198.35,2.61,25.81,12.3,95.49,4.82,103.2,27.3,72.93,81.43,14.7,380.4,34.71,147.58,63.71,29.98,229.24,75.81,319.3,541.4,3.55,7.4,2.14,2.04,97.98,8.5,150.49,305.22,2.0,308.47,233.11,3.79,354.85,44.06,119.76
04/01/23,16.8,197.91,2.6,25.9,12.3,97.61,5.04,99.3,27.8,75.25,85.55,14.4,374.9,35.94,153.16,62.54,29.32,231.56,75.68,313.4,522.2,3.59,7.49,2.14,2.05,92.61,8.61,157.97,299.59,2.04,314.2,234.47,3.84,373.12,45.1,124.25
05/01/23,16.3,197.13,2.55,26.25,12.3,99.14,5.15,100.2,28.2,74.73,85.6,14.4,382.3,36.19,150.48,62.06,30.28,229.66,75.67,317.1,548.7,3.49,7.25,2.0,2.13,91.68,8.54,154.63,295.13,2.06,313.97,232.39,3.98,374.79,45.0,126.76
06/01/23,15.2,197.32,2.43,26.16,12.4,102.43,5.35,100.4,28.2,72.82,87.99,14.1,388.0,36.96,151.9,62.62,29.21,233.68,75.6,317.0,546.5,3.41,6.8,1.99,2.1,89.14,8.6,146.51,294.07,2.02,316.64,225.89,3.8,378.62,44.4,127.81
07/01/23,16.3,196.74,2.32,25.98,12.3,101.65,5.16,100.0,28.3,73.78,84.56,14.0,398.2,36.3,150.1,63.83,29.09,229.68,76.06,317.5,543.9,3.39,7.34,2.08,2.17,88.9,8.64,156.56,303.11,1.85,307.2,225.67,4.05,363.83,43.74,130.21
08/01/23,17.6,185.35,2.46,25.04,12.3,101.33,4.76,98.8,27.2,74.61,81.5,12.1,386.2,32.8,137.16,62.09,29.21,214.86,70.31,320.3,522.2,3.29,7.29,1.98,2.17,89.94,7.77,152.65,315.49,1.56,283.72,221.22,3.85,371.43,43.73,118.69
09/01/23,17.58,190.0,2.53,26.2,12.33,94.18,5.3,103.62,27.83,73.52,88.67,12.96,390.98,35.08,147.41,62.99,27.87,230.12,77.49,322.1,532.04,3.34,7.24,2.07,2.06,86.06,8.17,154.54,299.86,1.74,296.38,226.93,4.36,374.3,42.6,129.66
10/01/23,13.9,195.31,2.71,26.68,12.4,98.67,5.34,105.9,28.4,72.98,88.13,12.3,397.5,35.41,151.31,63.62,28.99,236.89,76.97,329.3,543.4,3.22,7.2,2.08,1.95,87.69,8.02,153.62,296.28,1.97,302.47,228.51,3.83,380.06,41.97,131.86
11/01/23,13.8,196.32,2.74,25.18,12.4,101.54,5.39,102.7,28.2,75.4,88.96,12.8,386.1,36.94,152.39,63.29,30.14,236.41,75.62,326.1,544.1,3.12,7.15,2.08,1.89,89.0,8.54,157.96,309.83,1.99,311.1,227.2,4.03,378.61,42.7,131.53
12/01/23,14.3,199.59,2.84,26.31,12.4,100.51,4.72,105.1,28.2,75.08,84.68,12.7,396.0,35.42,150.79,62.6,29.19,240.75,74.98,325.4,549.3,3.41,7.41,2.15,2.07,93.6,8.51,152.11,301.9,2.02,312.24,232.62,4.4,361.17,42.74,132.04
13/01/23,15.2,199.31,2.64,26.41,12.4,101.84,4.54,106.7,28.2,75.0,83.23,13.6,391.3,34.75,148.32,58.99,28.2,249.16,73.97,328.0,547.0,3.35,7.31,2.09,2.06,101.05,8.59,146.72,282.84,2.01,311.17,234.49,3.87,350.92,43.04,133.85
14/01/23,15.6,192.48,2.75,25.74,12.4,95.0,4.63,103.6,26.2,74.01,78.6,13.5,292.1,33.92,147.29,55.95,28.73,241.82,72.69,323.9,541.4,3.35,7.45,2.18,2.07,96.17,8.28,148.02,297.91,1.93,294.47,227.9,3.51,355.19,43.59,134.59
15/01/23,16.2,181.51,2.59,23.96,12.4,96.12,4.18,104.8,25.7,71.96,78.88,11.8,313.9,31.93,132.85,63.14,29.84,225.95,66.87,314.1,521.8,3.32,7.22,2.06,2.17,99.21,6.93,144.36,297.43,1.71,244.16,217.99,3.41,347.84,42.0,120.46
16/01/23,16.1,179.38,2.6,24.2,12.3,93.51,4.64,104.8,27.1,72.82,83.98,12.6,368.0,34.87,146.16,63.56,28.62,237.23,74.79,317.2,534.9,3.49,7.28,2.12,2.17,101.74,6.45,158.12,301.33,2.07,233.48,224.27,3.8,358.76,44.15,129.68
17/01/23,15.9,190.64,2.81,26.22,12.3,96.35,4.7,105.3,28.0,74.38,84.73,14.0,382.9,35.3,150.76,64.04,28.43,244.88,76.76,324.2,545.8,3.54,7.33,2.27,2.09,92.03,6.58,163.01,301.0,2.12,251.12,230.67,3.89,363.06,45.4,135.05
18/01/23,16.7,195.24,2.82,26.29,12.3,96.71,4.88,105.4,27.7,73.79,85.51,14.2,376.7,36.94,152.17,64.78,29.58,242.64,76.45,326.3,548.4,3.62,7.46,2.32,2.08,91.21,6.99,162.17,306.42,2.04,285.51,235.05,3.9,370.0,45.37,136.8
19/01/23,15.6,200.39,2.73,26.6,12.3,95.61,4.64,105.7,28.1,74.94,82.51,14.0,388.7,35.45,149.55,64.73,29.6,242.41,75.52,322.5,549.0,3.54,7.44,2.29,2.06,91.9,8.14,157.34,301.27,2.06,298.9,236.61,3.96,362.38,45.55,136.11
20/01/23,17.4,202.17,2.5,26.93,12.3,96.37,4.91,106.7,28.1,74.62,81.33,13.9,391.1,36.84,139.52,65.39,28.91,249.66,74.25,326.2,547.5,3.55,7.4,2.29,2.14,96.16,8.31,151.16,302.64,2.12,309.01,236.58,3.92,354.23,42.38,136.87
21/01/23,17.6,202.02,2.44,26.87,12.3,91.22,4.37,106.8,27.8,75.04,75.92,13.6,386.6,35.41,142.39,63.06,29.79,247.22,73.66,316.1,548.9,3.52,7.31,2.23,2.1,100.66,8.39,150.76,307.4,1.97,305.15,233.71,3.91,338.88,43.54,136.38
22/01/23,17.2,200.41,2.43,26.09,12.3,93.35,3.92,106.7,27.0,74.26,73.04,12.6,368.3,33.03,128.97,63.87,28.5,228.84,68.19,308.3,530.1,3.36,7.12,2.2,2.15,97.28,7.79,148.35,307.33,1.68,290.26,228.88,3.81,328.94,40.53,127.47
23/01/23,17.0,201.03,2.42,26.48,12.3,90.28,4.22,106.4,27.4,74.14,74.64,12.6,379.5,33.91,136.79,64.64,29.19,247.05,75.84,304.9,544.5,3.51,7.29,1.97,2.19,102.99,7.52,151.94,306.33,1.97,304.86,240.35,3.78,319.58,42.66,133.74
24/01/23,17.1,204.17,2.33,26.77,12.3,90.84,4.5,108.2,27.9,74.61,74.81,12.7,385.1,35.14,139.68,64.87,29.75,250.12,76.29,301.7,551.4,3.4,7.23,2.0,2.13,111.56,8.17,146.02,306.15,2.04,300.93,220.61,3.92,296.9,42.41,138.95
25/01/23,16.9,203.03,2.7,27.47,12.3,88.68,4.44,109.7,28.2,74.72,76.09,13.4,375.3,33.42,142.69,67.33,28.7,251.57,75.28,276.6,547.9,3.46,7.1,2.17,2.14,109.12,8.49,141.25,305.76,2.0,312.71,227.11,4.08,299.41,42.25,142.72
26/01/23,16.1,201.88,2.64,27.8,12.4,90.36,4.02,108.5,22.7,72.95,64.79,11.8,353.8,28.05,123.77,63.54,29.69,233.09,72.43,258.3,492.8,3.31,6.78,2.08,2.12,102.92,7.6,128.25,298.9,1.54,287.04,232.9,3.99,303.77,35.53,130.12
27/01/23,15.2,204.1,2.5,26.32,12.4,87.55,4.16,109.9,25.8,73.58,75.48,13.7,365.7,31.71,138.99,63.67,29.26,241.93,76.02,272.5,527.6,3.28,6.9,2.08,2.15,104.99,8.17,143.34,300.53,1.91,305.91,234.05,3.8,306.56,40.64,135.41
28/01/23,14.9,205.27,2.62,26.56,12.3,86.38,3.89,111.3,28.0,74.41,73.96,12.8,373.9,34.38,143.48,63.46,28.3,242.76,75.75,281.1,545.6,3.27,7.1,2.1,2.11,104.07,8.43,144.19,301.09,1.87,315.98,232.72,3.83,311.08,42.52,135.38
29/01/23,15.5,204.65,2.5,25.85,12.3,86.9,4.0,110.3,27.5,73.69,70.87,14.4,346.8,33.13,119.01,64.25,28.54,229.27,69.1,286.3,540.4,3.14,6.86,2.06,2.09,104.4,7.96,137.43,252.07,1.53,293.59,235.6,3.68,301.13,40.97,127.61
30/01/23,17.1,207.71,2.22,26.7,12.3,86.81,4.06,110.8,28.0,74.5,76.42,12.7,358.8,33.1,114.15,55.47,27.3,247.38,75.52,272.5,553.3,3.2,6.79,1.99,2.16,103.05,8.35,131.09,236.4,1.86,310.49,234.71,3.93,288.62,40.66,135.21
31/01/23,17.3,210.53,2.31,26.98,12.3,86.91,3.93,108.9,28.2,76.2,77.13,13.3,364.7,33.23,133.03,59.71,29.2,257.71,78.52,277.7,565.1,3.19,6.84,1.99,2.12,103.0,8.47,140.04,261.02,1.85,315.63,240.06,3.89,304.15,41.79,140.51
01/02/23,17.5,206.77,2.5,26.73,12.3,86.66,3.99,107.2,27.5,74.46,75.87,14.4,360.4,32.84,134.46,63.24,29.16,252.02,79.09,285.6,560.0,3.19,6.97,1.99,2.14,103.91,8.53,144.13,271.1,1.82,304.19,238.54,4.02,311.12,40.68,139.42
02/02/23,17.4,210.18,2.24,26.6,12.3,89.65,3.84,105.9,28.1,73.86,74.78,14.1,369.7,33.55,137.17,64.39,25.6,252.49,79.4,284.0,561.6,3.12,6.81,1.98,2.08,101.75,8.21,145.9,280.18,1.84,302.69,241.62,3.94,314.86,41.37,146.68
03/02/23,17.8,212.1,2.5,26.16,12.3,91.33,3.76,107.9,28.3,72.83,75.51,14.5,375.9,34.06,142.09,63.84,27.15,258.57,78.37,288.9,559.9,3.08,6.77,2.01,2.09,97.07,8.38,147.78,283.24,1.89,299.4,245.88,3.88,323.06,42.5,146.65
04/02/23,16.8,212.18,2.25,26.03,12.3,90.33,3.49,107.3,28.3,73.82,69.71,14.6,379.4,32.98,141.06,62.2,27.3,257.57,78.32,292.9,561.5,2.76,6.99,2.04,2.05,98.17,8.31,142.5,287.02,1.7,292.65,235.57,3.87,318.63,41.51,143.1
05/02/23,17.4,208.09,2.25,25.29,12.3,89.62,3.32,107.1,27.1,73.76,66.66,13.6,365.6,30.45,129.31,61.67,28.71,245.02,72.42,294.6,548.4,3.03,6.95,1.94,2.09,98.11,7.72,144.82,286.71,1.5,268.12,234.86,3.74,315.67,38.89,133.71
06/02/23,16.4,214.04,2.35,26.53,12.3,89.96,3.64,108.8,28.0,73.76,67.39,14.0,378.9,33.08,142.42,59.74,27.43,265.06,78.59,298.2,565.0,3.09,7.18,1.98,2.15,100.28,8.35,144.92,293.9,1.85,297.83,233.84,3.89,320.49,40.87,144.46
07/02/23,16.8,217.18,2.42,25.92,12.3,89.86,3.57,110.0,28.8,74.67,69.4,14.3,384.6,33.04,146.53,60.15,26.91,269.01,78.78,301.5,572.5,3.05,7.23,2.09,2.13,99.37,8.47,146.83,296.51,1.93,307.42,234.11,4.07,326.49,41.38,144.93
08/02/23,15.8,218.96,2.66,25.88,12.3,89.1,3.64,112.0,28.9,75.14,69.96,13.0,384.5,34.48,148.58,61.4,27.28,271.9,79.71,307.4,574.8,3.09,7.15,2.07,2.04,113.32,8.57,150.66,298.3,1.46,316.83,236.93,3.91,327.67,42.22,149.52
09/02/23,17.8,219.67,2.76,26.47,12.3,88.13,3.64,112.6,28.8,74.99,67.62,13.6,389.9,33.45,148.38,60.93,27.97,271.89,81.33,307.5,573.4,3.06,7.25,1.98,2.04,110.83,8.74,153.15,301.42,1.78,317.26,235.11,3.88,328.75,41.77,148.88
10/02/23,18.4,219.77,2.84,26.99,12.3,89.94,3.62,111.5,28.7,73.91,68.59,13.9,388.1,33.66,146.34,54.24,28.07,271.48,81.32,308.6,549.1,3.06,7.2,2.05,2.12,100.26,8.69,151.24,305.92,1.86,318.51,250.78,3.86,329.57,41.14,147.75
11/02/23,18.3,216.79,2.83,25.86,12.4,88.46,3.43,111.8,28.5,74.44,65.58,14.1,389.9,33.72,143.06,61.82,27.09,269.43,79.18,308.4,541.7,3.02,6.98,2.12,2.1,103.71,8.85,145.19,300.11,1.72,323.69,258.76,3.82,328.9,40.21,149.51
12/02/23,17.7,218.75,2.51,25.52,12.4,84.28,3.25,112.2,26.8,74.07,64.25,12.8,376.0,31.64,127.89,59.57,28.12,251.12,72.07,305.1,526.4,2.92,6.73,1.86,2.07,110.62,8.16,147.9,303.62,1.6,288.43,270.41,3.78,308.51,36.69,144.0
13/02/23,18.4,220.02,2.56,26.03,12.3,84.27,3.64,111.4,27.9,74.79,67.36,13.8,387.8,33.14,133.89,61.34,28.07,267.36,78.66,307.1,542.9,3.02,6.88,2.03,2.09,105.0,8.52,147.23,302.61,1.89,314.86,274.59,3.68,299.7,40.05,147.02
14/02/23,17.2,223.08,2.52,26.76,12.4,88.04,3.68,111.2,28.6,75.72,66.9,14.1,387.6,33.3,141.76,60.37,28.27,272.59,80.15,310.0,555.6,3.03,6.99,2.01,2.11,103.68,8.67,144.52,295.33,1.91,324.11,278.67,3.81,315.32,40.89,142.81
15/02/23,18.2,222.34,2.63,25.99,12.4,88.19,3.6,111.8,28.8,75.6,69.09,13.8,391.4,33.08,146.36,59.88,27.04,272.15,80.81,308.9,557.4,2.81,7.07,2.04,1.91,104.37,8.79,146.24,304.84,1.86,326.78,281.19,3.55,331.51,41.04,142.14
16/02/23,18.3,221.93,2.48,26.91,12.3,87.64,3.49,113.5,28.8,75.81,67.91,13.2,401.1,31.53,147.81,59.54,27.8,264.91,80.94,306.4,558.5,2.85,6.85,1.97,2.12,104.92,8.77,154.69,301.8,1.85,333.76,279.69,3.48,330.6,38.01,145.59
17/02/23,19.0,225.48,2.42,27.06,12.3,90.33,3.56,114.1,28.5,75.68,67.57,13.4,410.0,32.15,147.54,60.07,28.37,273.45,80.89,304.8,563.7,2.9,6.86,1.91,2.19,105.58,8.74,156.21,304.38,1.86,337.17,289.78,3.74,330.68,38.31,146.08
18/02/23,18.2,222.91,2.21,26.42,12.4,86.86,3.25,111.4,27.0,75.91,64.34,13.1,395.4,29.64,143.1,60.07,27.2,275.57,78.5,298.0,563.0,3.0,6.48,1.89,2.15,107.84,8.68,165.94,308.48,1.85,328.78,286.8,3.91,320.33,38.51,143.68
20/02/23,18.4,224.3,2.37,26.95,12.3,87.39,3.41,112.9,28.4,75.69,66.36,13.5,408.7,30.13,140.25,56.76,28.27,274.82,82.35,299.6,568.1,2.92,6.78,1.85,2.13,119.5,8.63,154.63,297.02,2.07,328.06,282.13,3.9,325.37,39.21,145.69
21/02/23,17.8,227.71,2.35,26.54,12.3,89.95,3.42,114.6,28.9,76.34,68.14,14.2,409.4,30.08,143.91,56.16,27.7,281.15,85.28,302.9,577.0,2.9,6.85,1.82,2.05,120.17,8.91,147.74,292.08,2.15,331.59,280.01,3.98,329.49,39.02,153.23
22/02/23,18.0,228.34,2.27,24.66,12.3,88.15,3.42,115.5,29.2,75.01,67.92,14.4,403.2,32.75,143.19,58.47,28.33,282.41,84.85,302.0,578.5,2.88,6.59,1.78,2.01,109.97,8.22,147.32,304.14,2.11,339.05,287.1,4.03,328.1,39.09,154.7
23/02/23,17.8,227.96,2.38,23.87,12.3,90.11,3.29,116.0,28.9,76.0,66.95,14.2,409.6,32.33,139.98,57.66,25.86,276.64,83.19,299.5,574.5,2.75,6.59,1.64,2.18,111.54,8.97,155.77,306.25,2.08,338.31,289.62,4.04,322.28,38.81,155.41
24/02/23,18.1,231.39,2.35,26.33,12.3,92.59,3.36,117.5,28.9,75.29,68.81,14.5,411.9,33.0,140.75,58.46,28.61,283.95,83.22,299.4,570.3,2.82,6.74,1.79,2.16,112.86,9.8,152.71,295.26,2.01,342.47,292.81,4.21,321.92,39.1,160.89
25/02/23,18.1,231.45,2.35,26.45,12.3,89.37,3.23,116.6,29.1,75.83,64.91,14.2,407.3,31.93,140.18,56.93,29.98,281.19,83.04,298.4,570.8,2.93,6.75,1.81,2.16,114.7,9.19,155.19,292.2,2.04,343.1,291.01,4.1,324.39,38.0,159.11
26/02/23,18.4,225.84,2.45,25.51,12.3,89.96,3.05,117.6,27.9,75.43,63.05,13.4,393.9,28.47,128.57,54.92,29.51,262.5,75.81,292.8,554.5,2.77,6.49,1.55,2.18,105.13,8.46,155.82,306.62,1.85,309.72,290.01,3.92,318.91,38.0,150.74
27/02/23,18.4,229.91,2.51,25.84,12.5,83.44,3.35,117.7,28.3,73.99,67.71,14.4,410.0,32.56,140.04,56.02,28.66,273.7,81.28,294.7,573.5,2.81,6.28,1.87,2.2,108.63,8.73,148.7,296.81,1.99,335.46,294.78,4.09,332.03,38.04,159.91
28/02/23,17.2,229.98,2.65,26.25,12.3,88.48,3.39,118.2,28.6,72.57,68.76,14.6,412.6,33.89,134.92,57.78,26.88,280.25,82.22,295.9,577.9,2.86,6.57,1.75,2.25,109.07,8.99,143.81,299.87,1.78,342.74,292.21,4.1,334.73,38.87,157.65
01/03/23,17.3,227.14,2.47,27.08,12.3,92.55,3.36,118.3,28.3,72.83,68.59,14.8,408.9,34.2,128.62,57.01,27.26,284.95,84.9,294.2,572.3,2.87,6.63,1.78,2.31,111.25,8.96,129.85,300.95,1.81,349.74,296.03,4.06,334.07,38.31,159.24
02/03/23,17.8,225.6,2.39,26.51,12.3,93.46,3.33,120.3,28.8,72.4,69.26,14.4,418.2,33.49,136.41,56.13,27.91,279.04,85.64,292.1,579.6,2.86,6.5,1.75,2.3,110.98,9.05,136.01,300.07,1.8,346.71,295.84,3.85,354.51,37.87,164.66
03/03/23,17.3,228.57,2.24,27.83,12.4,95.57,3.39,120.2,28.7,73.53,70.53,14.8,422.1,33.84,144.08,57.04,27.89,277.75,84.16,290.5,583.5,2.78,5.81,1.66,2.23,114.58,9.07,144.16,303.27,1.82,334.11,303.43,3.9,347.85,38.55,163.78
04/03/23,15.9,228.39,2.42,27.92,12.4,94.42,3.29,117.6,29.0,75.83,66.65,13.5,425.0,33.49,141.02,56.77,29.15,277.73,83.6,282.4,586.6,2.86,5.92,1.77,2.28,124.56,9.0,147.15,280.69,1.64,352.95,298.04,4.04,340.87,38.82,167.38
05/03/23,17.2,223.79,2.44,26.18,12.4,93.86,2.95,119.5,28.5,73.94,62.44,12.4,406.0,31.26,132.84,55.48,29.1,268.96,78.38,256.9,568.0,2.76,5.65,1.68,2.29,121.37,8.35,154.27,270.72,1.37,321.47,293.14,4.08,328.47,37.71,162.35
06/03/23,16.4,229.7,2.78,26.79,12.4,93.42,3.29,120.8,28.0,75.91,68.15,13.1,390.4,32.2,143.07,55.16,28.02,283.64,84.94,252.4,562.8,2.77,6.2,1.71,2.19,108.93,8.81,152.98,272.98,1.66,343.85,296.89,4.57,337.73,37.66,167.76
07/03/23,17.4,231.23,2.55,27.18,12.4,91.73,3.31,117.2,26.9,74.96,65.27,12.3,351.9,31.44,138.37,57.19,29.38,280.44,86.33,226.6,454.0,2.73,6.55,1.75,2.88,111.54,8.81,162.96,236.04,1.65,354.93,288.84,4.03,339.52,36.45,153.29
08/03/23,17.9,222.14,2.21,24.4,12.4,81.64,2.75,97.8,18.2,65.64,51.15,11.9,301.6,22.38,113.01,54.95,26.45,278.89,85.83,216.2,504.9,2.62,6.36,1.57,2.34,108.42,8.17,166.99,232.86,1.22,345.32,286.62,3.99,322.89,26.49,143.07
09/03/23,17.6,223.75,2.4,26.83,12.4,85.61,3.21,105.8,22.2,68.97,61.0,13.0,345.2,30.34,118.41,52.87,25.77,281.56,87.73,215.5,550.6,2.6,6.33,1.71,2.24,109.92,8.67,147.99,249.0,1.54,347.09,291.9,4.04,297.48,31.24,152.3
10/03/23,18.3,226.1,2.53,28.55,12.4,90.15,3.37,114.1,27.7,69.58,69.93,13.5,390.6,31.49,138.14,55.81,27.7,288.71,88.35,237.9,566.6,2.65,6.47,1.7,2.32,108.69,9.27,153.68,262.87,1.6,362.32,291.93,4.09,321.8,36.7,157.0
11/03/23,17.8,222.65,2.61,28.3,12.4,92.88,3.29,116.6,28.7,70.37,68.14,13.1,401.2,31.46,144.23,54.58,25.62,284.26,87.37,246.8,574.1,2.66,6.64,1.78,2.31,114.81,9.16,162.98,267.93,1.34,358.03,288.39,3.91,331.87,38.47,154.22
12/03/23,17.6,223.15,2.24,27.6,12.4,96.39,3.12,118.5,28.0,71.75,65.5,12.1,391.7,29.71,132.38,52.5,27.07,261.3,81.61,246.2,560.3,2.63,6.55,1.75,2.33,122.61,8.48,152.67,265.7,0.59,330.45,290.78,3.86,334.7,37.33,154.76
13/03/23,17.8,228.49,2.38,28.98,12.4,97.5,3.53,119.9,28.8,73.77,70.57,14.0,408.9,31.22,142.64,54.12,28.32,286.35,90.34,249.2,577.3,2.7,6.64,1.82,2.39,118.91,9.18,160.79,267.88,0.76,354.53,292.83,4.32,341.82,39.11,170.25
14/03/23,18.0,231.82,2.36,28.91,12.3,99.82,3.44,120.5,28.9,74.85,75.75,14.2,409.7,31.3,147.81,54.71,27.23,296.45,92.09,244.5,579.3,2.72,6.45,1.82,2.43,109.82,9.36,156.49,271.41,0.77,365.64,299.19,4.03,342.32,40.13,175.21
15/03/23,18.4,233.2,2.3,25.56,12.4,99.23,3.56,120.2,29.1,75.13,76.83,,402.6,32.97,145.05,53.22,27.44,295.47,90.79,236.5,579.3,2.35,5.9,1.6,2.2,111.52,9.47,154.38,264.86,0.75,375.83,295.92,4.11,348.9,40.1,177.34
16/03/23,19.1,230.25,2.5,24.41,12.4,98.76,3.56,118.5,29.2,72.91,77.44,13.9,406.0,32.41,139.98,53.18,27.17,280.76,88.01,225.0,530.1,2.56,5.47,1.64,2.18,111.23,9.21,149.78,253.44,1.13,366.72,274.93,4.22,329.0,40.35,171.31
17/03/23,19.7,196.52,2.64,27.72,12.4,93.91,3.6,116.8,29.2,73.74,75.7,13.4,410.3,33.5,135.39,54.53,27.41,266.43,89.05,221.6,528.6,2.58,6.32,1.77,2.28,112.2,9.5,126.57,226.28,1.7,362.93,221.99,3.96,285.59,39.36,144.81
18/03/23,18.9,190.8,2.33,27.11,12.4,92.86,3.4,96.0,29.2,71.62,68.94,13.9,389.1,33.69,121.65,52.21,24.87,260.59,88.41,204.0,517.9,2.78,6.12,1.76,2.36,101.34,9.63,119.88,225.78,1.5,353.16,223.54,4.93,234.86,38.11,148.18
19/03/23,18.1,167.48,2.68,24.88,12.4,76.23,2.98,91.1,28.2,70.59,64.53,12.9,354.5,31.17,108.87,53.91,24.43,239.57,80.64,193.3,498.3,2.72,6.2,1.77,2.22,96.79,8.82,117.49,216.47,1.34,305.42,187.81,3.31,246.61,36.82,123.36
20/03/23,18.7,183.39,2.73,23.81,12.3,75.12,3.24,90.2,28.7,73.11,67.75,13.7,375.3,32.11,111.89,54.22,22.87,267.68,88.16,191.0,531.3,2.64,6.38,1.79,2.21,97.43,8.15,120.97,203.24,1.71,326.35,225.15,3.29,272.15,38.05,132.2
22/03/23,17.6,197.51,2.67,24.8,12.4,76.7,3.27,99.6,29.2,73.16,69.06,13.3,386.9,33.82,122.11,56.9,26.97,268.93,88.57,212.1,536.5,2.89,6.58,1.78,2.42,105.93,9.31,129.34,209.68,1.73,352.99,258.12,3.66,287.89,39.73,147.4
23/03/23,19.3,199.58,2.72,26.07,12.3,87.28,3.16,106.6,29.5,74.93,69.46,14.6,388.9,33.07,122.13,57.66,27.57,281.04,90.78,216.9,553.8,2.92,6.7,1.79,2.38,110.88,9.59,128.12,213.54,1.74,355.38,264.87,3.68,293.47,39.06,156.97
24/03/23,18.0,208.17,2.61,27.53,12.3,93.16,3.38,112.9,29.5,75.22,70.71,14.0,386.5,34.33,118.56,56.69,29.55,288.95,90.84,222.0,562.0,2.8,6.89,1.65,2.26,115.96,9.89,121.36,211.62,1.75,353.79,277.78,3.9,305.86,38.95,165.19
25/03/23,18.3,211.76,2.57,27.84,12.3,95.6,3.17,114.5,29.2,76.1,67.03,13.7,394.0,32.89,114.09,53.81,29.38,288.84,89.22,225.8,559.8,2.78,6.86,1.75,2.27,118.65,9.73,115.9,212.12,1.57,352.37,277.59,3.9,295.99,37.84,174.54
26/03/23,18.0,210.4,2.74,25.85,12.3,95.64,2.87,109.0,28.0,75.57,65.42,10.5,382.7,30.35,105.27,55.71,28.9,274.43,82.7,220.9,527.5,2.66,6.49,1.74,2.28,115.59,9.37,112.8,215.74,1.07,324.92,270.23,3.83,299.36,36.46,165.07
27/03/23,17.5,218.62,2.6,26.43,12.3,96.87,3.16,107.9,28.8,76.1,69.55,14.4,403.3,33.05,118.73,57.46,29.42,290.51,89.35,225.2,561.2,2.31,6.15,1.72,2.14,117.16,9.56,122.59,221.38,1.51,349.26,277.06,4.9,309.0,37.41,164.18
28/03/23,18.4,225.25,2.49,27.6,12.3,100.39,3.28,111.5,29.1,75.49,67.53,13.0,409.0,33.16,123.39,57.69,30.53,296.45,91.77,230.8,573.0,2.6,5.5,1.69,2.21,120.43,9.71,124.88,226.71,1.55,367.91,288.55,4.08,318.44,38.51,177.96
29/03/23,18.3,229.3,2.4,27.42,12.3,101.59,3.45,117.7,29.0,76.63,73.77,13.2,404.8,34.0,124.94,57.47,30.64,300.48,93.07,235.4,571.1,2.73,5.57,1.79,2.17,116.23,9.72,127.43,227.43,1.65,372.19,285.89,3.56,325.69,38.61,187.72
30/03/23,17.9,229.4,2.43,28.73,12.3,100.7,3.31,114.6,28.7,74.37,70.2,13.1,401.6,33.39,113.25,56.82,25.78,297.06,91.04,231.2,570.6,2.75,5.58,1.83,2.17,108.82,9.85,121.81,209.27,1.69,369.95,297.32,4.3,309.79,36.2,186.36
31/03/23,18.0,226.27,2.78,28.88,12.2,93.62,3.37,105.8,27.5,73.48,69.71,12.4,390.3,33.64,106.74,56.38,27.52,295.32,90.59,217.5,562.6,2.62,5.68,1.72,2.18,105.49,9.12,121.02,188.89,1.59,369.15,296.4,3.37,272.25,34.48,160.99
01/04/23,18.2,220.36,2.3,26.92,12.2,86.89,3.19,101.0,26.2,66.6,66.29,14.2,389.2,31.47,108.29,54.99,24.78,288.92,89.6,219.8,545.3,2.7,5.58,1.83,1.81,97.56,9.05,116.88,198.07,1.49,365.47,287.74,3.7,273.92,35.51,133.38
02/04/23,18.4,211.45,2.25,23.17,12.3,93.19,2.93,111.3,25.9,70.84,63.97,11.4,379.6,28.32,98.19,55.46,28.79,271.02,82.55,226.1,540.7,2.6,5.16,1.63,1.94,109.4,9.23,112.94,200.46,1.19,333.86,279.12,3.51,286.8,33.56,131.08
03/04/23,17.6,219.17,2.55,23.8,12.3,95.25,3.32,116.4,27.8,75.98,70.13,13.9,403.6,29.52,114.2,56.76,29.5,291.82,89.12,234.7,567.8,2.71,4.77,1.74,2.05,106.47,9.82,113.93,212.33,1.46,357.41,285.49,3.59,303.63,36.76,156.0
